,accuracy,loss,val_accuracy,val_loss
0,0.8221311569213867,0.4919168949127197,0.7553366422653198,0.7645131945610046
1,0.9090163707733154,0.25364774465560913,0.9014778137207031,0.2695924937725067
2,0.9336065649986267,0.18876402080059052,0.912972092628479,0.22214627265930176
3,0.9545081853866577,0.1322374790906906,0.8916256427764893,0.29725536704063416
4,0.9553278684616089,0.1197960153222084,0.8637109994888306,0.3801714777946472
5,0.9512295126914978,0.12814384698867798,0.8292282223701477,0.6058264970779419
6,0.9438524842262268,0.14316056668758392,0.866995096206665,0.4076642096042633
7,0.9627048969268799,0.09822561591863632,0.8604269027709961,0.5044717788696289
8,0.965573787689209,0.09289469569921494,0.8555008172988892,0.5217461585998535
9,0.9639344215393066,0.09302981942892075,0.8834154605865479,0.342481404542923
10,0.9680327773094177,0.095822274684906,0.8932676315307617,0.3582516610622406
11,0.9754098653793335,0.06582978367805481,0.9031198620796204,0.2870723009109497
12,0.9774590134620667,0.06406322866678238,0.8981937766075134,0.34979772567749023
13,0.9823770523071289,0.05084630846977234,0.8784893155097961,0.40360310673713684
14,0.9877049326896667,0.040014684200286865,0.8538587689399719,0.6703882813453674
15,0.9889343976974487,0.03192402422428131,0.9228243231773376,0.28026461601257324
16,0.9889343976974487,0.036261722445487976,0.8932676315307617,0.4213341474533081
17,0.980327844619751,0.06136562302708626,0.8752052783966064,0.600941002368927
18,0.9823770523071289,0.05860171094536781,0.9080459475517273,0.37611839175224304
19,0.9860655665397644,0.0362897627055645,0.8555008172988892,0.7902839183807373
20,0.9852458834648132,0.045126091688871384,0.871921181678772,0.566001296043396
21,0.9889343976974487,0.03514096140861511,0.8965517282485962,0.39198097586631775
22,0.9913934469223022,0.027681710198521614,0.9047619104385376,0.32812511920928955
23,0.9811475276947021,0.04201746731996536,0.9162561297416687,0.3498108685016632
24,0.9934425950050354,0.020366542041301727,0.8932676315307617,0.7107020020484924
25,0.9872950911521912,0.03253686800599098,0.871921181678772,1.1168160438537598
26,0.9848360419273376,0.044009461998939514,0.8686370849609375,0.6095218062400818
27,0.9840164184570312,0.051884569227695465,0.8981937766075134,0.4484458863735199
28,0.9852458834648132,0.036103107035160065,0.8883415460586548,0.5708788633346558
29,0.9905737638473511,0.02610228955745697,0.8883415460586548,0.5277677178382874
30,0.9950819611549377,0.016889424994587898,0.9031198620796204,0.48888444900512695
31,0.9963114857673645,0.013462216593325138,0.9047619104385376,0.3962385952472687
32,0.9971311688423157,0.00867421180009842,0.9047619104385376,0.32662278413772583
33,0.9987704753875732,0.006271830759942532,0.9031198620796204,0.5384238362312317
34,0.9991803169250488,0.0031704118009656668,0.9080459475517273,0.5715801119804382
35,0.9995901584625244,0.002929112408310175,0.8932676315307617,0.5084652304649353
36,0.9991803169250488,0.002202318049967289,0.9113300442695618,0.4509795606136322
37,0.9995901584625244,0.002475734567269683,0.8998358249664307,0.608696460723877
38,0.9971311688423157,0.011249842122197151,0.8784893155097961,0.7922471761703491
39,0.9893442392349243,0.03430787846446037,0.9014778137207031,0.5625612735748291
40,0.9831967353820801,0.05065443739295006,0.7553366422653198,2.196390390396118
41,0.9831967353820801,0.050875864923000336,0.8243021368980408,1.0534507036209106
42,0.9844262003898621,0.055995333939790726,0.8981937766075134,0.4750172793865204
43,0.9852458834648132,0.04240381345152855,0.807881772518158,1.507975459098816
44,0.992622971534729,0.02321583405137062,0.8998358249664307,0.5306204557418823
45,0.9868852496147156,0.04002352058887482,0.931034505367279,0.4986487627029419
46,0.9918032884597778,0.023506538942456245,0.9178981781005859,0.4655432403087616
47,0.9922131299972534,0.019862422719597816,0.8653530478477478,1.211290717124939
48,0.9942622780799866,0.015413263812661171,0.9064039587974548,0.5612340569496155
49,0.9967213273048401,0.009574295952916145,0.9047619104385376,0.6241391897201538
50,0.9950819611549377,0.01442281249910593,0.9047619104385376,0.6570010781288147
51,0.9967213273048401,0.010519551113247871,0.9228243231773376,0.6338528394699097
52,0.9967213273048401,0.01148996502161026,0.912972092628479,0.7335861325263977
53,0.9987704753875732,0.003934404347091913,0.9014778137207031,0.790473222732544
54,0.9975410103797913,0.01217754278331995,0.9080459475517273,0.8160892724990845
55,0.9987704753875732,0.002418081508949399,0.9244663119316101,0.892430305480957
56,1.0,0.0009909929940477014,0.9343185424804688,0.9186914563179016
57,1.0,0.0006422341684810817,0.9261083602905273,0.9625342488288879
58,1.0,0.0002517079410608858,0.9277504086494446,0.9865301847457886
59,1.0,0.00020944939751643687,0.9293924570083618,1.0020017623901367
60,1.0,0.000156031281221658,0.9261083602905273,1.0094422101974487
61,1.0,0.00015617914323229343,0.9261083602905273,1.013045310974121
62,1.0,0.00012300147500354797,0.9261083602905273,1.0158216953277588
63,1.0,0.0001273788948310539,0.9277504086494446,1.0164827108383179
64,1.0,0.00011838584032375365,0.9277504086494446,1.0180871486663818
65,1.0,0.00010633463534759358,0.9261083602905273,1.0178956985473633
66,1.0,0.00010922351066255942,0.9293924570083618,1.0151681900024414
67,1.0,0.00010806715727085248,0.9293924570083618,1.0211726427078247
68,1.0,8.200723095797002e-05,0.9293924570083618,1.031494140625
69,1.0,8.760860509937629e-05,0.9277504086494446,1.0316914319992065
70,1.0,9.0229936176911e-05,0.9277504086494446,1.0327731370925903
71,1.0,6.392734940163791e-05,0.9277504086494446,1.03164541721344
72,1.0,6.822065188316628e-05,0.9277504086494446,1.0298470258712769
73,1.0,7.282744627445936e-05,0.9277504086494446,1.0310711860656738
74,1.0,6.270925223361701e-05,0.9293924570083618,1.0316321849822998
75,1.0,5.775320460088551e-05,0.9293924570083618,1.034909963607788
76,1.0,5.156256156624295e-05,0.9293924570083618,1.0370631217956543
77,1.0,4.99467205372639e-05,0.931034505367279,1.0406475067138672
78,1.0,4.0742172132013366e-05,0.931034505367279,1.0437612533569336
79,1.0,3.972871127189137e-05,0.931034505367279,1.0447568893432617
