,accuracy,loss,val_accuracy,val_loss
0,0.5412054061889648,1.1625252962112427,0.588524580001831,0.9437223672866821
1,0.5867158770561218,0.9361854791641235,0.5721311569213867,0.8689157962799072
2,0.6080361008644104,0.9025229215621948,0.5950819849967957,0.8347129225730896
3,0.6043460369110107,0.8812116384506226,0.6098360419273376,0.8279699087142944
4,0.6367363929748535,0.814540445804596,0.6049180030822754,0.8346437215805054
5,0.6227962374687195,0.8305849432945251,0.6196721196174622,0.8037289381027222
6,0.630176305770874,0.8161481022834778,0.5836065411567688,0.8579719662666321
7,0.6400163769721985,0.791691780090332,0.6032786965370178,0.8294734954833984
8,0.646576464176178,0.7906726002693176,0.6065573692321777,0.7777417302131653
9,0.6527265310287476,0.775748610496521,0.6147540807723999,0.8013803362846375
10,0.6588765978813171,0.7637143135070801,0.6213114857673645,0.8410754799842834
11,0.6666666865348816,0.7500346302986145,0.6213114857673645,0.7911496758460999
12,0.6683067083358765,0.743060290813446,0.6163934469223022,0.8219842910766602
13,0.6674866676330566,0.7485978603363037,0.6245901584625244,0.8349810242652893
14,0.6797868013381958,0.7342521548271179,0.6147540807723999,0.8201720118522644
15,0.6822468042373657,0.7173596024513245,0.61147540807724,0.8207921981811523
16,0.676916778087616,0.7234728336334229,0.61147540807724,0.8046724796295166
17,0.6736367344856262,0.7266715168952942,0.6180328130722046,0.784282922744751
18,0.6822468042373657,0.7095601558685303,0.6229507923126221,0.8154030442237854
19,0.677736759185791,0.7269806861877441,0.6426229476928711,0.7920034527778625
20,0.6695367097854614,0.7099992036819458,0.6245901584625244,0.8233469724655151
21,0.675686776638031,0.7242926359176636,0.631147563457489,0.8052114248275757
22,0.6879868507385254,0.6974145174026489,0.6475409865379333,0.7830628752708435
23,0.6867568492889404,0.7176523208618164,0.6344262361526489,0.7894976735115051
24,0.692086935043335,0.6803677082061768,0.6344262361526489,0.7783478498458862
25,0.6814268231391907,0.6977718472480774,0.6491803526878357,0.7713786363601685
26,0.6982370018959045,0.6799224019050598,0.6360656023025513,0.7770690321922302
27,0.6888068914413452,0.6972996592521667,0.591803252696991,0.8348567485809326
28,0.69290691614151,0.6887090802192688,0.6213114857673645,0.7986485958099365
29,0.6912668943405151,0.6825587749481201,0.6360656023025513,0.769939661026001
30,0.7084870934486389,0.6651307940483093,0.6573770642280579,0.7455741763114929
