,accuracy,loss,val_accuracy,val_loss
0,0.7486674785614014,0.5753614902496338,0.46065574884414673,17.011882781982422
1,0.8437884449958801,0.39711669087409973,0.49180328845977783,21.20293426513672
2,0.8897088766098022,0.2875840365886688,0.7639344334602356,0.8530930876731873
3,0.9257892370223999,0.20756901800632477,0.6163934469223022,2.8078229427337646
4,0.9569495916366577,0.13194839656352997,0.8213114738464355,0.7290738224983215
5,0.9626896381378174,0.10896339267492294,0.49180328845977783,4.579710006713867
6,0.9663796424865723,0.10381165146827698,0.7081966996192932,1.6402482986450195
7,0.9741697311401367,0.07319441437721252,0.5737704634666443,2.489135265350342
8,0.9881098866462708,0.037239208817481995,0.7081966996192932,2.2662248611450195
9,0.9905698895454407,0.030105995014309883,0.8868852257728577,0.5141469240188599
10,0.9893398880958557,0.042447879910469055,0.8983606696128845,0.46966177225112915
11,0.9852398633956909,0.0423528291285038,0.8999999761581421,0.4231899082660675
12,0.9909799098968506,0.028463078662753105,0.8508196473121643,0.6047565340995789
13,0.9885199069976807,0.03809911012649536,0.8393442630767822,1.2211335897445679
14,0.9963099360466003,0.014928774908185005,0.685245931148529,3.523432731628418
15,0.9897499084472656,0.03269323334097862,0.44426229596138,11.302206039428711
16,0.9913899302482605,0.027483513578772545,0.6000000238418579,11.828291893005371
17,0.9942599534988403,0.01789074018597603,0.7934426069259644,1.7061458826065063
18,0.9967199563980103,0.00998583622276783,0.9295082092285156,0.3422551453113556
19,0.9958999752998352,0.012361631728708744,0.9344262480735779,0.3068893253803253
20,1.0,0.0010538719361647964,0.9295082092285156,0.45791929960250854
21,1.0,0.00017792005382943898,0.9524590373039246,0.2706666588783264
22,1.0,0.00011678718874463812,0.9524590373039246,0.26967325806617737
23,1.0,9.65400249697268e-05,0.9524590373039246,0.2714371383190155
24,1.0,8.240263559855521e-05,0.9524590373039246,0.27379724383354187
25,1.0,7.178208761615679e-05,0.9524590373039246,0.27632084488868713
26,1.0,6.34295865893364e-05,0.9508196711540222,0.2786596417427063
27,1.0,5.660926763084717e-05,0.9524590373039246,0.2809673249721527
28,1.0,5.094469815958291e-05,0.9524590373039246,0.28321051597595215
29,1.0,4.6177963668014854e-05,0.9524590373039246,0.2852340340614319
30,1.0,4.209035250823945e-05,0.9524590373039246,0.2872450053691864
31,1.0,3.855199975077994e-05,0.9524590373039246,0.28914421796798706
32,1.0,3.546279185684398e-05,0.9524590373039246,0.29070308804512024
33,1.0,3.272954563726671e-05,0.9524590373039246,0.29235124588012695
34,1.0,3.0308736313600093e-05,0.9524590373039246,0.2938045859336853
35,1.0,2.814520848914981e-05,0.9524590373039246,0.2951790988445282
36,1.0,2.619504630274605e-05,0.9524590373039246,0.29654306173324585
37,1.0,2.4431497877230868e-05,0.9508196711540222,0.2978106141090393
38,1.0,2.2825253836344928e-05,0.9508196711540222,0.2991270422935486
39,1.0,2.136146395059768e-05,0.9508196711540222,0.3003566265106201
40,1.0,2.0021621821797453e-05,0.9508196711540222,0.30159908533096313
41,1.0,1.8798895325744525e-05,0.9508196711540222,0.3028338551521301
42,1.0,1.7672076864982955e-05,0.9508196711540222,0.3040487766265869
43,1.0,1.663212606217712e-05,0.9508196711540222,0.30525630712509155
44,1.0,1.5673434972995892e-05,0.9508196711540222,0.3063061237335205
45,1.0,1.4784955965296831e-05,0.9508196711540222,0.3074909746646881
46,1.0,1.3961661352368537e-05,0.9508196711540222,0.3085840940475464
47,1.0,1.3192799087846652e-05,0.9508196711540222,0.3097487688064575
48,1.0,1.2479392353270669e-05,0.9508196711540222,0.31085288524627686
49,1.0,1.1812415323220193e-05,0.9508196711540222,0.3119463324546814
50,1.0,1.1188969438080676e-05,0.9508196711540222,0.31300288438796997
51,1.0,1.0604133422020823e-05,0.9508196711540222,0.3141133487224579
