,accuracy,loss,val_accuracy,val_loss
0,0.5945059657096863,0.9106700420379639,0.3196721374988556,2.831571102142334
1,0.6297662854194641,0.8094147443771362,0.5737704634666443,0.9936993718147278
2,0.6346863508224487,0.7905422449111938,0.5262295007705688,1.1390693187713623
3,0.6633866429328918,0.7572747468948364,0.5754098296165466,0.9759557247161865
4,0.6629766225814819,0.7437494993209839,0.49508196115493774,1.1091216802597046
5,0.6834768056869507,0.7276169657707214,0.4065573811531067,1.2559468746185303
6,0.6736367344856262,0.7199986577033997,0.3016393482685089,6.085362434387207
7,0.6543665528297424,0.7346634864807129,0.3016393482685089,3.5192294120788574
8,0.6715866923332214,0.7068036794662476,0.36229509115219116,1.543473482131958
9,0.6883968710899353,0.6906488537788391,0.3016393482685089,5.244666576385498
10,0.6974169611930847,0.6766031384468079,0.43278688192367554,1.423469066619873
11,0.6912668943405151,0.6754245162010193,0.3081967234611511,2.66005539894104
12,0.69085693359375,0.6718267202377319,0.30655738711357117,2.8023719787597656
13,0.6974169611930847,0.6616598963737488,0.3016393482685089,2.7583723068237305
14,0.6863468885421753,0.6868032813072205,0.4967212975025177,1.844111442565918
15,0.6892169117927551,0.6828857064247131,0.3016393482685089,13.449417114257812
16,0.7084870934486389,0.6371669769287109,0.3016393482685089,12.602121353149414
17,0.7097170948982239,0.6467245221138,0.5426229238510132,1.2447751760482788
18,0.7031570076942444,0.638559103012085,0.3016393482685089,10.371155738830566
19,0.7195571660995483,0.6119008660316467,0.6508196592330933,1.1097071170806885
20,0.722427248954773,0.6049923896789551,0.42131146788597107,1.7245155572891235
21,0.7216072082519531,0.6048360466957092,0.6163934469223022,2.3076364994049072
22,0.7306272983551025,0.5987908840179443,0.6475409865379333,1.0794824361801147
23,0.7265272736549377,0.5983016490936279,0.688524603843689,0.7317904829978943
24,0.7416974306106567,0.5732895731925964,0.4065573811531067,1.6407217979431152
25,0.739647388458252,0.5740590691566467,0.5131147503852844,1.71125328540802
26,0.7490774989128113,0.5559014678001404,0.30327868461608887,10.560376167297363
27,0.7355473637580872,0.5662192106246948,0.4262295067310333,1.7053170204162598
28,0.7453874349594116,0.5601804256439209,0.30327868461608887,2.0016205310821533
29,0.7252972722053528,0.5872977375984192,0.5983606576919556,3.1032745838165283
30,0.7351373434066772,0.5804773569107056,0.5983606576919556,2.006862163543701
31,0.739647388458252,0.5680463314056396,0.6344262361526489,0.9554620385169983
32,0.7367773652076721,0.5758326649665833,0.7245901823043823,0.648043155670166
33,0.7314473390579224,0.5663820505142212,0.3852458894252777,1.9996066093444824
34,0.739647388458252,0.5529062151908875,0.4508196711540222,1.7042967081069946
35,0.7453874349594116,0.5500099658966064,0.3295081853866577,2.4879579544067383
36,0.7437474131584167,0.5474169254302979,0.5983606576919556,2.1916606426239014
37,0.7457974553108215,0.5370640754699707,0.6180328130722046,0.9424383640289307
38,0.7433374524116516,0.5461484789848328,0.7065573930740356,1.3226920366287231
39,0.7539975643157959,0.5358279943466187,0.3081967234611511,1.3052568435668945
40,0.7593275904655457,0.532139778137207,0.48032787442207336,3.5412566661834717
41,0.7519475221633911,0.5399673581123352,0.5409836173057556,0.8272765874862671
42,0.7646576762199402,0.5175517201423645,0.2573770582675934,2.9178032875061035
43,0.7613776326179504,0.5148002505302429,0.4590163826942444,1.2251129150390625
44,0.7605575919151306,0.5065138936042786,0.2393442690372467,4.307039737701416
45,0.752357542514801,0.5308758020401001,0.46065574884414673,3.7209997177124023
46,0.7712177038192749,0.5094589591026306,0.55409836769104,0.7920374870300293
47,0.7654776573181152,0.5086666941642761,0.4819672107696533,1.7415403127670288
48,0.7609676122665405,0.5164217948913574,0.591803252696991,1.5679941177368164
49,0.7724477052688599,0.5024930238723755,0.72295081615448,0.6203432679176331
50,0.7699877023696899,0.49889862537384033,0.4901639223098755,2.50630521774292
51,0.7757277488708496,0.49549970030784607,0.3852458894252777,1.9796116352081299
52,0.7822878360748291,0.4925026595592499,0.5065574049949646,1.000295639038086
53,0.7814677953720093,0.48962438106536865,0.6262295246124268,0.7382186651229858
54,0.7876178622245789,0.48559796810150146,0.4967212975025177,0.948706865310669
55,0.7929479479789734,0.4775170385837555,0.5688524842262268,0.8711366653442383
56,0.7851578593254089,0.48404067754745483,0.6213114857673645,1.0294548273086548
57,0.7810578346252441,0.4775516390800476,0.47704917192459106,3.449432134628296
58,0.7884379029273987,0.47056394815444946,0.4557377099990845,1.0136137008666992
59,0.7958179712295532,0.46837154030799866,0.4344262182712555,1.1330488920211792
60,0.7970479726791382,0.4661174416542053,0.24426229298114777,3.0016469955444336
61,0.7937679290771484,0.4685059189796448,0.31803280115127563,5.713422775268555
62,0.7753177285194397,0.48988401889801025,0.4852459132671356,1.86587393283844
63,0.7929479479789734,0.4643571674823761,0.49180328845977783,1.0599554777145386
64,0.7863878607749939,0.4788547456264496,0.4786885380744934,8.836700439453125
65,0.7900779247283936,0.47096988558769226,0.4868852496147156,3.088686943054199
66,0.7954079508781433,0.46078869700431824,0.39344263076782227,8.046975135803223
67,0.7949979305267334,0.4621857702732086,0.33278688788414,5.858511447906494
68,0.8019680380821228,0.4643048048019409,0.4229508340358734,6.622166156768799
69,0.7941779494285583,0.45986679196357727,0.4032786786556244,7.376779556274414
70,0.8003280162811279,0.455313503742218,0.31475409865379333,7.6561665534973145
71,0.7982779741287231,0.4563992917537689,0.49836066365242004,1.8322962522506714
72,0.799917995929718,0.4546769857406616,0.2393442690372467,6.286952018737793
73,0.8044280409812927,0.46850886940956116,0.26557376980781555,3.056640625
74,0.8036080598831177,0.4563809037208557,0.3098360598087311,2.917152166366577
75,0.8044280409812927,0.4531959593296051,0.46065574884414673,8.27371597290039
76,0.8052480816841125,0.4483960270881653,0.5213114619255066,2.4863433837890625
77,0.8036080598831177,0.44335412979125977,0.5934426188468933,1.122006893157959
